# Data Analysis 
# Generated on: 2025-06-18 17:00:50
# Columns: Step, NS=0/MS=1, Time_Elapsed_s, Total_energy_calls, U_max
#
16190    1        193.818142   1500001190.0 19.787430   
16200    1        193.820259   1500001200.0 19.776472   
16210    1        193.825678   1500001210.0 19.768381   
16220    1        193.829688   1500001220.0 19.753284   
16230    1        193.834568   1500001230.0 19.739002   
16240    1        193.836667   1500001240.0 19.734169   
16250    1        193.838961   1500001250.0 19.717983   
16260    1        193.841991   1500001260.0 19.702795   
16270    1        193.844114   1500001270.0 19.693661   
16280    1        193.846279   1500001280.0 19.677593   
16290    1        193.848388   1500001290.0 19.664183   
16300    1        193.850457   1500001300.0 19.647497   
16310    1        193.852477   1500001310.0 19.638088   
16320    1        193.854518   1500001320.0 19.626188   
16330    1        193.856609   1500001330.0 19.610785   
16340    1        193.858669   1500001340.0 19.597132   
16350    1        193.860774   1500001350.0 19.579117   
16360    1        193.863424   1500001360.0 19.565926   
16370    1        193.866042   1500001370.0 19.551313   
16380    1        193.868201   1500001380.0 19.540478   
16390    1        193.870678   1500001390.0 19.523392   
16400    1        193.878799   1500001400.0 19.512032   
16410    1        193.882547   1500001410.0 19.497417   
16420    1        193.885754   1500001420.0 19.477097   
16430    1        193.887887   1500001430.0 19.465824   
16440    1        193.889925   1500001440.0 19.452124   
16450    1        193.892921   1500001450.0 19.436241   
16460    1        193.895904   1500001460.0 19.431263   
16470    1        193.900421   1500001470.0 19.412914   
16480    1        193.904338   1500001480.0 19.394651   
16490    1        193.908158   1500001490.0 19.376158   
16500    1        193.910200   1500001500.0 19.354483   
16510    1        193.911843   1500001510.0 19.342014   
16520    1        193.913455   1500001520.0 19.329754   
16530    1        193.915873   1500001530.0 19.316208   
16540    1        193.918193   1500001540.0 19.297707   
16550    1        193.920248   1500001550.0 19.287094   
16560    1        193.922273   1500001560.0 19.275219   
16570    1        193.924879   1500001570.0 19.261360   
16580    1        193.927603   1500001580.0 19.248245   
16590    1        193.931281   1500001590.0 19.231850   
16600    1        193.934727   1500001600.0 19.223392   
16610    1        193.937692   1500001610.0 19.203396   
16620    1        193.940011   1500001620.0 19.184248   
16630    1        193.943870   1500001630.0 19.177273   
16640    1        193.945496   1500001640.0 19.160622   
16650    1        193.947128   1500001650.0 19.150753   
16660    1        193.948731   1500001660.0 19.142113   
16670    1        193.950322   1500001670.0 19.122099   
16680    1        193.951893   1500001680.0 19.101864   
16690    1        193.953481   1500001690.0 19.086624   
16700    1        193.955067   1500001700.0 19.068539   
16710    1        193.956634   1500001710.0 19.054567   
16720    1        193.958255   1500001720.0 19.049334   
16730    1        193.959804   1500001730.0 19.038443   
16740    1        193.961357   1500001740.0 19.030594   
16750    1        193.962877   1500001750.0 19.020258   
16760    1        193.964615   1500001760.0 19.005472   
16770    1        193.966312   1500001770.0 18.993782   
16780    1        193.968119   1500001780.0 18.977928   
16790    1        193.970215   1500001790.0 18.965960   
16800    1        193.972269   1500001800.0 18.950390   
16810    1        193.974807   1500001810.0 18.940905   
16820    1        193.977207   1500001820.0 18.919704   
16830    1        193.980505   1500001830.0 18.900656   
16840    1        193.983347   1500001840.0 18.892355   
16850    1        193.988526   1500001850.0 18.884274   
16860    1        193.993043   1500001860.0 18.876270   
16870    1        193.995126   1500001870.0 18.866459   
16880    1        193.998353   1500001880.0 18.854441   
16890    1        194.000415   1500001890.0 18.840267   
16900    1        194.002411   1500001900.0 18.830708   
16910    1        194.004404   1500001910.0 18.817759   
16920    1        194.006557   1500001920.0 18.803072   
16930    1        194.008590   1500001930.0 18.792845   
16940    1        194.011178   1500001940.0 18.784273   
16950    1        194.014592   1500001950.0 18.776402   
16960    1        194.018138   1500001960.0 18.761354   
16970    1        194.021017   1500001970.0 18.752953   
16980    1        194.033851   1500001980.0 18.747814   
16990    1        194.036065   1500001990.0 18.741947   
17000    1        194.037994   1500002000.0 18.732689   
17010    1        194.047133   1500002010.0 18.723648   
17020    1        194.049236   1500002020.0 18.711231   
17030    1        194.050904   1500002030.0 18.695965   
17040    1        194.052577   1500002040.0 18.689423   
17050    1        194.054815   1500002050.0 18.674316   
